fid2,ID_LINE,ID_POINT,DISTANCE,OVERLAND,X,Y,Z
11366,50,11366,52.768258703,53.523454942,140756.54813,2659474.0208,-42.219997406
11367,50,11367,53.285594572,54.040887493,140756.68094,2659473.5208,-42.229999542
11368,50,11368,53.802930442,54.564372053,140756.81374,2659473.0208,-42.309997559
11369,50,11369,54.320266312,55.084118458,140756.94654,2659472.5208,-42.259998322
11370,50,11370,54.837602181,55.602998478,140757.07934,2659472.0208,-42.299999237
11371,50,11371,55.354938051,56.128104591,140757.21214,2659471.5208,-42.209999084
11372,50,11372,55.872273921,56.645440461,140757.34495,2659471.0208,-42.209999084
11373,50,11373,56.38960979,57.163645371,140757.47775,2659470.5208,-42.239997864
11374,50,11374,56.90694566,57.683392143,140757.61055,2659470.0208,-42.290000916
11375,50,11375,57.424281529,58.200728012,140757.74335,2659469.5208,-42.290000916
11376,50,11376,57.941617399,58.720474418,140757.87616,2659469.0208,-42.340000153
11377,50,11377,58.458953269,59.238196757,140758.00896,2659468.5208,-42.36000061
11378,50,11378,58.976289138,59.756401667,140758.14176,2659468.0208,-42.38999939
11379,50,11379,59.493625008,60.277205437,140758.27456,2659467.5208,-42.329998016
11380,50,11380,60.010960878,60.796085163,140758.40736,2659467.0208,-42.290000916
11381,50,11381,60.528296747,61.316888493,140758.54017,2659466.5208,-42.349998474
11382,50,11382,61.045632617,61.83432097,140758.67297,2659466.0208,-42.340000153
11383,50,11383,61.562968486,62.353200696,140758.80577,2659465.5208,-42.379997253
11384,50,11384,62.080304356,62.871405827,140758.93857,2659465.0208,-42.409999847
11385,50,11385,62.597640226,63.388741697,140759.07137,2659464.5208,-42.409999847
11386,50,11386,63.114976095,63.906174248,140759.20418,2659464.0208,-42.399997711
11387,50,11387,63.632311965,64.425053974,140759.33698,2659463.5208,-42.36000061
11388,50,11388,64.149647835,64.944800379,140759.46978,2659463.0208,-42.409999847
11389,50,11389,64.666983704,65.462136249,140759.60258,2659462.5208,-42.409999847
11390,50,11390,65.184319574,65.9795688,140759.73539,2659462.0208,-42.399997711
11391,50,11391,65.701655444,66.497001277,140759.86819,2659461.5208,-42.38999939
11392,50,11392,66.218991313,67.023913126,140760.00099,2659461.0208,-42.290000916
11393,50,11393,66.736327183,67.549019239,140760.13379,2659460.5208,-42.200000763
11394,50,11394,67.253663052,68.074125351,140760.26659,2659460.0208,-42.11000061
11395,50,11395,67.770998922,68.597610494,140760.3994,2659459.5208,-42.029998779
11396,50,11396,68.288334792,69.200716831,140760.5322,2659459.0208,-41.719997406
11397,50,11397,68.805670661,69.762886966,140760.665,2659458.5208,-41.5
11398,50,11398,69.323006531,70.329046123,140760.7978,2659458.0208,-41.270000458
11399,50,11399,69.840342401,70.891217751,140760.9306,2659457.5208,-41.049999237
11400,50,11400,70.35767827,71.438973638,140761.06341,2659457.0208,-40.869998932
11401,50,11401,70.87501414,71.98048666,140761.19621,2659456.5208,-40.709999084
11402,50,11402,71.39235001,72.503971803,140761.32901,2659456.0208,-40.629997253
11403,50,11403,71.909685879,73.035042557,140761.46181,2659455.5208,-40.509998322
11404,50,11404,72.427021749,73.601201715,140761.59461,2659455.0208,-40.279998779
11405,50,11405,72.944357618,74.167360872,140761.72742,2659454.5208,-40.049999237
11406,50,11406,73.461693488,74.700780669,140761.86022,2659454.0208,-39.919998169
11407,50,11407,73.979029358,75.220527074,140761.99302,2659453.5208,-39.869998932
11408,50,11408,74.496365227,75.747438923,140762.12582,2659453.0208,-39.770000458
11409,50,11409,75.013701097,76.265161262,140762.25863,2659452.5208,-39.790000916
11410,50,11410,75.531036967,76.784041282,140762.39143,2659452.0208,-39.75
11411,50,11411,76.048372836,77.306091433,140762.52423,2659451.5208,-39.680000305
11412,50,11412,76.565708706,77.824971453,140762.65703,2659451.0208,-39.63999939
11413,50,11413,77.083044576,78.342693792,140762.78983,2659450.5208,-39.619998932
11414,50,11414,77.600380445,78.860898702,140762.92264,2659450.0208,-39.590000153
11415,50,11415,78.117716315,79.378331253,140763.05544,2659449.5208,-39.579998016
11416,50,11416,78.635052184,79.895667122,140763.18824,2659449.0208,-39.579998016
11417,50,11417,79.152388054,80.413389461,140763.32104,2659448.5208,-39.559997559
11418,50,11418,79.669723924,80.930725331,140763.45384,2659448.0208,-39.559997559
11419,50,11419,80.187059793,81.452775481,140763.58665,2659447.5208,-39.489997864
11420,50,11420,80.704395663,81.970207958,140763.71945,2659447.0208,-39.479999542
11421,50,11421,81.221731533,82.488412868,140763.85225,2659446.5208,-39.509998322
11422,50,11422,81.739067402,83.007292888,140763.98505,2659446.0208,-39.469997406
11423,50,11423,82.256403272,83.524628758,140764.11785,2659445.5208,-39.469997406
11424,50,11424,82.773739142,84.044375163,140764.25066,2659445.0208,-39.419998169
11425,50,11425,83.291075011,84.562097502,140764.38346,2659444.5208,-39.399997711
11426,50,11426,83.808410881,85.079530053,140764.51626,2659444.0208,-39.409999847
11427,50,11427,84.32574675,85.598410073,140764.64906,2659443.5208,-39.369998932
11428,50,11428,84.84308262,86.115745943,140764.78187,2659443.0208,-39.369998932
11429,50,11429,85.36041849,86.633950853,140764.91467,2659442.5208,-39.399997711
11430,50,11430,85.877754359,87.151673192,140765.04747,2659442.0208,-39.379997253
11431,50,11431,86.395090229,87.669009062,140765.18027,2659441.5208,-39.379997253
11432,50,11432,86.912426099,88.186441612,140765.31307,2659441.0208,-39.38999939
11433,50,11433,87.429761968,88.704163951,140765.44588,2659440.5208,-39.409999847
11434,50,11434,87.947097838,89.223910357,140765.57868,2659440.0208,-39.459999084
11435,50,11435,88.464433707,89.741342834,140765.71148,2659439.5208,-39.450000763
11436,50,11436,88.981769577,90.259547965,140765.84428,2659439.0208,-39.419998169
11437,50,11437,89.499105447,90.777270304,140765.97708,2659438.5208,-39.399997711
11438,50,11438,90.016441316,91.294606173,140766.10989,2659438.0208,-39.399997711
11439,50,11439,90.533777186,91.812038724,140766.24269,2659437.5208,-39.409999847
11440,50,11440,91.051113056,92.329471275,140766.37549,2659437.0208,-39.399997711
11441,50,11441,91.568448925,92.852955835,140766.50829,2659436.5208,-39.319999695
11442,50,11442,92.085784795,93.370388386,140766.6411,2659436.0208,-39.309997559
11443,50,11443,92.603120665,93.888110578,140766.7739,2659435.5208,-39.290000916
11444,50,11444,93.120456534,94.405543055,140766.9067,2659435.0208,-39.299999237
11445,50,11445,93.637792404,94.922975532,140767.0395,2659434.5208,-39.309997559
11446,50,11446,94.155128273,95.440311402,140767.1723,2659434.0208,-39.309997559
11447,50,11447,94.672464143,95.958033741,140767.30511,2659433.5208,-39.329998016
11448,50,11448,95.189800013,96.478837511,140767.43791,2659433.0208,-39.38999939
11449,50,11449,95.707135882,96.996269988,140767.57071,2659432.5208,-39.399997711
11450,50,11450,96.224471752,97.513992327,140767.70351,2659432.0208,-39.419998169
11451,50,11451,96.741807622,98.032197458,140767.83631,2659431.5208,-39.450000763
11452,50,11452,97.259143491,98.549919797,140767.96912,2659431.0208,-39.430000305
11453,50,11453,97.776479361,99.068124928,140768.10192,2659430.5208,-39.399997711
11454,50,11454,98.293815231,99.585460797,140768.23472,2659430.0208,-39.399997711
11455,50,11455,98.8111511,100.10318314,140768.36752,2659429.5208,-39.419998169
11456,50,11456,99.32848697,100.62061569,140768.50032,2659429.0208,-39.430000305
11457,50,11457,99.845822839,101.1388206,140768.63313,2659428.5208,-39.459999084
11458,50,11458,100.36315871,101.65615647,140768.76593,2659428.0208,-39.459999084
11459,50,11459,100.88049458,102.17358894,140768.89873,2659427.5208,-39.469997406
11460,50,11460,101.39783045,102.69092481,140769.03153,2659427.0208,-39.469997406
11461,50,11461,101.91516632,103.20912994,140769.16434,2659426.5208,-39.5
11462,50,11462,102.43250219,103.72685228,140769.29714,2659426.0208,-39.479999542
11463,50,11463,102.94983806,104.24765605,140769.42994,2659425.5208,-39.540000916
11464,50,11464,103.46717393,104.77655731,140769.56274,2659425.0208,-39.430000305
11465,50,11465,103.9845098,105.29630371,140769.69554,2659424.5208,-39.479999542
11466,50,11466,104.50184567,105.81518373,140769.82835,2659424.0208,-39.520000458
11467,50,11467,105.01918154,106.33338864,140769.96115,2659423.5208,-39.549999237
11468,50,11468,105.53651741,106.85226866,140770.09395,2659423.0208,-39.509998322
11469,50,11469,106.05385328,107.37575381,140770.22675,2659422.5208,-39.590000153
11470,50,11470,106.57118914,107.89318636,140770.35955,2659422.0208,-39.579998016
11471,50,11471,107.08852501,108.41061891,140770.49236,2659421.5208,-39.590000153
11472,50,11472,107.60586088,108.92805146,140770.62516,2659421.0208,-39.579998016
11473,50,11473,108.12319675,109.44779786,140770.75796,2659420.5208,-39.629997253
11474,50,11474,108.64053262,109.9655202,140770.89076,2659420.0208,-39.649997711
11475,50,11475,109.15786849,110.48440022,140771.02356,2659419.5208,-39.689998627
11476,50,11476,109.67520436,111.00183277,140771.15637,2659419.0208,-39.700000763
11477,50,11477,110.19254023,111.52157918,140771.28917,2659418.5208,-39.75
11478,50,11478,110.7098761,112.03901173,140771.42197,2659418.0208,-39.739997864
11479,50,11479,111.22721197,112.55721664,140771.55477,2659417.5208,-39.709999084
11480,50,11480,111.74454784,113.07464912,140771.68758,2659417.0208,-39.719997406
11481,50,11481,112.26188371,113.59198499,140771.82038,2659416.5208,-39.719997406
11482,50,11482,112.77921958,114.1170911,140771.95318,2659416.0208,-39.809997559
11483,50,11483,113.29655545,114.63789443,140772.08598,2659415.5208,-39.75
11484,50,11484,113.81389132,115.15532691,140772.21878,2659415.0208,-39.759998322
11485,50,11485,114.33122719,115.67304925,140772.35159,2659414.5208,-39.739997864
11486,50,11486,114.84856306,116.19038512,140772.48439,2659414.0208,-39.739997864
11487,50,11487,115.36589893,116.70781759,140772.61719,2659413.5208,-39.729999542
11488,50,11488,115.8832348,117.22525014,140772.74999,2659413.0208,-39.719997406
11489,50,11489,116.40057067,117.74730029,140772.88279,2659412.5208,-39.649997711
11490,50,11490,116.91790654,118.26935044,140773.0156,2659412.0208,-39.719997406
11491,50,11491,117.43524241,118.786783,140773.1484,2659411.5208,-39.729999542
11492,50,11492,117.95257828,119.31188911,140773.2812,2659411.0208,-39.63999939
11493,50,11493,118.46991415,119.83699522,140773.414,2659410.5208,-39.729999542
11494,50,11494,118.98725002,120.35587524,140773.54681,2659410.0208,-39.689998627
11495,50,11495,119.50458589,120.87936038,140773.67961,2659409.5208,-39.770000458
11496,50,11496,120,121.3747745,140773.80678,2659409.042,-39.770000458
11497,51,11497,0,0,140653.94412,2659501.3666,-40.950000763
11498,51,11498,0.5173358696,0.5197464052,140654.07692,2659500.8666,-41
11499,51,11499,1.0346717393,1.0374687442,140654.20973,2659500.3666,-41.020000458
11500,51,11500,1.5520076089,1.5609533043,140654.34253,2659499.8666,-41.099998474
11501,51,11501,2.0693434785,2.0798333244,140654.47533,2659499.3666,-41.13999939
11502,51,11502,2.5866793482,2.597169194,140654.60813,2659498.8666,-41.13999939
11503,51,11503,3.1040152178,3.1169155992,140654.74093,2659498.3666,-41.189998627
11504,51,11504,3.6213510874,3.6346379382,140654.87374,2659497.8666,-41.169998169
11505,51,11505,4.1386869571,4.1554417082,140655.00654,2659497.3666,-41.229999542
11506,51,11506,4.6560228267,4.6727775778,140655.13934,2659496.8666,-41.229999542
11507,51,11507,5.1733586963,5.1904999169,140655.27214,2659496.3666,-41.209999084
11508,51,11508,5.690694566,5.712550067,140655.40494,2659495.8666,-41.13999939
11509,51,11509,6.2080304356,6.2346002172,140655.53775,2659495.3666,-41.069999695
11510,51,11510,6.7253663052,6.7580853602,140655.67055,2659494.8666,-40.989997864
11511,51,11511,7.2427021749,7.286986614,140655.80335,2659494.3666,-40.879997253
11512,51,11512,7.7600380445,7.8104717571,140655.93615,2659493.8666,-40.959999084
11513,51,11513,8.2773739142,8.331275527,140656.06895,2659493.3666,-40.899997711
11514,51,11514,8.7947097838,8.8501555471,140656.20176,2659492.8666,-40.939998627
11515,51,11515,9.3120456534,9.3678778862,140656.33456,2659492.3666,-40.919998169
11516,51,11516,9.8293815231,9.8856002252,140656.46736,2659491.8666,-40.899997711
11517,51,11517,10.346717393,10.403805356,140656.60016,2659491.3666,-40.930000305
11518,51,11518,10.864053262,10.921527695,140656.73297,2659490.8666,-40.950000763
11519,51,11519,11.381389132,11.439732605,140656.86577,2659490.3666,-40.979999542
11520,51,11520,11.898725002,11.95947901,140656.99857,2659489.8666,-41.029998779
11521,51,11521,12.416060871,12.477201349,140657.13137,2659489.3666,-41.049999237
11522,51,11522,12.933396741,13.000685909,140657.26417,2659488.8666,-41.129997253
11523,51,11523,13.45073261,13.518021779,140657.39698,2659488.3666,-41.129997253
11524,51,11524,13.96806848,14.038825109,140657.52978,2659487.8666,-41.069999695
11525,51,11525,14.48540435,14.55703002,140657.66258,2659487.3666,-41.040000916
11526,51,11526,15.002740219,15.07591004,140657.79538,2659486.8666,-41
11527,51,11527,15.520076089,15.599395183,140657.92818,2659486.3666,-40.919998169
11528,51,11528,16.037411959,16.118275203,140658.06099,2659485.8666,-40.879997253
11529,51,11529,16.554747828,16.635997394,140658.19379,2659485.3666,-40.86000061
11530,51,11530,17.072083698,17.153333264,140658.32659,2659484.8666,-40.86000061
11531,51,11531,17.589419568,17.670765741,140658.45939,2659484.3666,-40.869998932
11532,51,11532,18.106755437,18.18848808,140658.5922,2659483.8666,-40.88999939
11533,51,11533,18.624091307,18.705920557,140658.725,2659483.3666,-40.899997711
11534,51,11534,19.141427176,19.224800578,140658.8578,2659482.8666,-40.939998627
11535,51,11535,19.658763046,19.744546983,140658.9906,2659482.3666,-40.989997864
11536,51,11536,20.176098916,20.26197946,140659.1234,2659481.8666,-40.979999542
11537,51,11537,20.693434785,20.781725865,140659.25621,2659481.3666,-41.029998779
11538,51,11538,21.210770655,21.299448204,140659.38901,2659480.8666,-41.049999237
11539,51,11539,21.728106525,21.820251974,140659.52181,2659480.3666,-41.11000061
11540,51,11540,22.245442394,22.337974166,140659.65461,2659479.8666,-41.129997253
11541,51,11541,22.762778264,22.858777936,140659.78741,2659479.3666,-41.189998627
11542,51,11542,23.280114134,23.378524341,140659.92022,2659478.8666,-41.239997864
11543,51,11543,23.797450003,23.895956818,140660.05302,2659478.3666,-41.229999542
11544,51,11544,24.314785873,24.416760588,140660.18582,2659477.8666,-41.290000916
11545,51,11545,24.832121742,24.935640314,140660.31862,2659477.3666,-41.329998016
11546,51,11546,25.349457612,25.453362653,140660.45142,2659476.8666,-41.309997559
11547,51,11547,25.866793482,25.975412803,140660.58423,2659476.3666,-41.379997253
11548,51,11548,26.384129351,26.541571961,140660.71703,2659475.8666,-41.149997711
11549,51,11549,26.901465221,27.070472421,140660.84983,2659475.3666,-41.040000916
11550,51,11550,27.418801091,27.58819476,140660.98263,2659474.8666,-41.020000458
11551,51,11551,27.93613696,28.105627311,140661.11544,2659474.3666,-41.009998322
11552,51,11552,28.45347283,28.622963181,140661.24824,2659473.8666,-41.009998322
11553,51,11553,28.9708087,29.142709586,140661.38104,2659473.3666,-41.059997559
11554,51,11554,29.488144569,29.660914717,140661.51384,2659472.8666,-41.090000153
11555,51,11555,30.005480439,30.178347194,140661.64664,2659472.3666,-41.099998474
11556,51,11556,30.522816308,30.695779671,140661.77945,2659471.8666,-41.090000153
11557,51,11557,31.040152178,31.21350201,140661.91225,2659471.3666,-41.11000061
11558,51,11558,31.557488048,31.734305341,140662.04505,2659470.8666,-41.169998169
11559,51,11559,32.074823917,32.252510471,140662.17785,2659470.3666,-41.200000763
11560,51,11560,32.592159787,32.770715602,140662.31065,2659469.8666,-41.169998169
11561,51,11561,33.109495657,33.289595622,140662.44346,2659469.3666,-41.129997253
11562,51,11562,33.626831526,33.814701081,140662.57626,2659468.8666,-41.040000916
11563,51,11563,34.144167396,34.332423273,140662.70906,2659468.3666,-41.059997559
11564,51,11564,34.661503266,34.849759142,140662.84186,2659467.8666,-41.059997559
11565,51,11565,35.178839135,35.367481482,140662.97466,2659467.3666,-41.079998016
11566,51,11566,35.696175005,35.894393331,140663.10747,2659466.8666,-40.979999542
11567,51,11567,36.213510874,36.417878474,140663.24027,2659466.3666,-40.899997711
11568,51,11568,36.730846744,36.9367582,140663.37307,2659465.8666,-40.86000061
11569,51,11569,37.248182614,37.454190751,140663.50587,2659465.3666,-40.849998474
11570,51,11570,37.765518483,37.973937156,140663.63868,2659464.8666,-40.899997711
11571,51,11571,38.282854353,38.491273026,140663.77148,2659464.3666,-40.899997711
11572,51,11572,38.800190223,39.008995365,140663.90428,2659463.8666,-40.919998169
11573,51,11573,39.317526092,39.529799135,140664.03708,2659463.3666,-40.979999542
11574,51,11574,39.834861962,40.047521474,140664.16988,2659462.8666,-41
11575,51,11575,40.352197831,40.565243813,140664.30269,2659462.3666,-41.020000458
11576,51,11576,40.869533701,41.084123539,140664.43549,2659461.8666,-41.059997559
11577,51,11577,41.386869571,41.613024792,140664.56829,2659461.3666,-41.169998169
11578,51,11578,41.90420544,42.138130905,140664.70109,2659460.8666,-41.259998322
11579,51,11579,42.42154131,42.661616048,140664.83389,2659460.3666,-41.340000153
11580,51,11580,42.93887718,43.188527897,140664.9667,2659459.8666,-41.439998627
